compound_stem,SMILES,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13
K05318112,O=C(N1CCCc2ccccc12)c1ccc(s1)C(=O)N1CCCc2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K05318472,Cc1nn(c(C)c1C(=O)Nc1ccc(cc1)N1CCOCC1)-c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05323441,C[C@@H](NC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(cccc3=O)[C@@H]1N2CCC(F)(F)F)c1ccccc1,0,0,0,0,0,0,0,0,0,0,1,0,0
K05324903,COCC(=O)N1[C@H](CO)[C@@H]([C@@H]1C#N)c1ccccc1C1=CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05326859,O=C(OCCNC1=NS(=O)(=O)c2ccccc12)c1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05332632,CCOC(=O)C1CCN(CC1)C(=O)Cn1nc(C)n2c3ccc(F)cc3cc2c1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K05332854,CN(C)C(=O)c1cccc(c1)-c1ccc2N[C@@H](CO)[C@H]3CCN([C@H]3c2c1)C(=O)c1cnccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05335122,Oc1ccccc1CN1CCC(CC1)C(=O)NCCN1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05336924,COc1ccc(cc1)C(=O)CN1CCN(CC1)c1cc(C)nc2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K05338294,COc1cccc(NC(=O)C2CCC(CNS(=O)(=O)c3cccs3)CC2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05341441,CN1CCN(CCCNC(=O)c2nnc(Cc3c(F)cccc3Cl)o2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05348007,COCC(=O)N1CC[C@H]2[C@@H]1c1cc(ccc1N[C@@H]2CO)-c1cccc(c1)C#N,0,0,0,0,0,0,0,0,0,0,0,0,0
K05348072,CC(C)OC(=O)c1c(C)oc2ccc(OC(=O)N(C)C)cc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K05348995,CCOC(=O)C1(CCOc2ccccc2)CCN(CC2CC2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05350873,COCCN1CCO[C@H]2CCN(C[C@@H]12)C(=O)c1snnc1C,0,0,0,0,0,0,0,0,0,0,0,0,0
K05356670,COCCN(C)C(=O)c1cc(-c2ccn(n2)-c2ccc(OC)cc2)n2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K05356886,COCCn1c(nc2nc3ccccc3nc12)-c1cccs1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05359029,OC[C@@H]1Nc2ccc(cc2[C@@H]2[C@H]1CCN2S(=O)(=O)c1ccccc1F)-c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05360683,Nc1nc2ccc(Cc3ccncc3)cc2s1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05364010,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCOCC2)Oc2ncc(cc2C1=O)-c1cncnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05364780,CC(C)CN1C[C@]23CN(C[C@@H](C[C@H]2S1(=O)=O)O3)C(=O)c1cc(C)on1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05371407,COc1ccc(OC)c(c1)S(N)(=O)=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K05374332,O=C(Nc1ccccc1N1CCOCC1)c1ccc2ccccc2n1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05379848,Cc1cc(C)nc(NC(=O)CN2C(=O)c3ccccc3S2(=O)=O)n1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05384396,CC(C)CCNC(=O)[C@@H](NC(=O)c1c(F)cccc1F)C(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0
K05387676,OC[C@@H]1Nc2ccc(Br)cc2[C@H]2[C@@H]1CCN2C(=O)c1ccccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05391192,CC(C)NC(=O)n1ccc(n1)-c1sc(C)nc1C,0,0,0,0,0,0,0,0,0,0,0,0,0
K05391584,O=C(Nc1cccc(c1)-c1nc2ncccc2o1)c1ccc2OCOc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05392698,CCOC(=O)N1CCC(CC1)NC(=O)c1cccc2CN(C(=O)c12)c1ccc(OC)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05397068,CO[C@H]1CN(C)C(=O)c2ccc(NC(C)=O)cc2OC[C@@H](C)N(Cc2ccccc2OC)C[C@H]1C,0,0,0,0,0,0,0,0,0,0,0,0,0
K05404457,CCOC(=O)c1ccc2nc(NC(C)=O)sc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05406313,C(c1nnc2sc(nn12)-c1ccncc1)n1cnc2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K05409023,CN(C)c1ccc2O[C@@H]3[C@@H](C[C@@H](CC(=O)NCc4ccccc4)O[C@@H]3CO)c2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05414760,CCOC(=O)c1c(O)nc2ccccc2c1NCCN(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0
K05414989,O=S(=O)(N1CCN(CC1)C1CCN(Cc2ccccc2)CC1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05418421,CN(Cc1nc2ccccc2n1C)C(=O)c1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05422188,CCCNC(=O)c1nc2CN(CC3CC3)Cc2o1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05422551,OC[C@@H]1O[C@@H](CCNC(=O)c2cc(Cl)cc(Cl)c2)CC[C@@H]1NC(=O)C1CCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05423444,COC(=O)c1ccc(CSc2nnc(N)s2)o1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05424037,COc1ccc(CCNC(=O)Oc2ccccc2)cc1OC,0,0,0,0,0,0,0,0,0,0,0,0,0
K05425998,CNC(=O)Nc1ccc2nc(C)oc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05429229,O=C(Nc1ccnn1C1CCN(C\C=C\c2ccccc2)CC1)C1CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05429949,COc1ccc(CN2CC3(C2)[C@@H]([C@@H](CO)N3C(=O)NC(C)C)c2ccc(\C=C\C)cc2)cc1,0,0,1,1,1,1,1,1,1,0,0,1,1
K05434317,Fc1ccc(cc1)-c1csc(NC(=O)CCNC(=O)c2ccccc2Cl)n1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05434702,CC(C)C(=O)c1ccc2onc(-c3coc(n3)-c3cccs3)c2c1,1,1,1,1,1,1,1,1,1,1,1,1,1
K05435028,COc1cccc(c1)C(=O)N1CCC2(CC1)N(Cc1csc(C)n1)CCNC2=O,0,0,0,0,0,0,1,0,0,0,1,0,0
K05435329,CS(=O)(=O)N1CCc2onc(CNc3cccnc3)c2C1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05436106,CC(C)NC(=O)N1CCc2nc(sc2CC1)C(=O)N1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05439967,O=C(Nc1cccnc1)c1ccc(cc1)C(=O)Nc1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05440169,COc1cccc(c1)C(=O)c1c[nH]c(c1)C(=O)NCc1cccs1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05442111,O=C(NCc1cccnc1)c1ccc(cc1)S(=O)(=O)N1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05451349,OC(=O)c1ccn(Cn2cnc3ccccc23)n1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05462526,O=C(c1ccccc1)c1ccc(Oc2ncccn2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05467801,Cc1cccc(NC(=O)c2cc(ccc2N2CCCCC2)[N+]([O-])=O)n1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05470763,OC[C@@H]1O[C@@H](CC(=O)NCc2ccccc2)C[C@H]2[C@@H]1Oc1ccc(NC(=O)CC3CC3)cc21,0,0,0,0,0,0,0,0,0,0,0,0,0
K05471809,Cc1nn(c(C)c1CCC(=O)Nc1cccc(F)c1)-c1ccc(nn1)N1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05474122,OC(=O)c1ccccc1C(=O)Nc1ccc(Nc2ccccc2)cc1,1,1,1,1,1,1,1,1,1,1,1,1,1
K05475511,OC[C@@H]1[C@H]([C@@H](CNC(=O)C2CC2)N1C(=O)Cc1cccnc1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05478759,CCn1c(C)nc2c1C(=O)c1ccccc1C2=O,0,0,1,1,0,1,0,1,0,0,0,1,1
K05479995,CCOC(=O)c1c(C)n2CCCc3cc(C)cc1c23,0,0,0,0,0,0,0,0,0,0,0,0,0
K05482283,COc1ccccc1NC(=O)CCn1c2ccccc2sc1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K05485882,Fc1ccc(NC(=O)Nc2ccccc2C(=O)NCCN2CCNC2=O)c(F)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05487130,CC(C)C#Cc1ccc(cc1)[C@@H]1[C@H](CO)N2[C@H]1CN(CC2=O)C(=O)NC1CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05487179,Cc1ccc(cc1NC(=O)c1ccncc1)S(=O)(=O)N1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05487804,CC(C)CN1CC[C@H]2[C@@H]1CCN2C(=O)c1noc(C)c1,0,0,0,0,0,0,1,0,0,0,1,0,1
K05494188,COCC(=O)N1C[C@@]2(C1)CN(Cc1cc(F)ccc1F)[C@@H](CO)c1[nH]c3cc(OC)ccc3c21,0,0,0,0,0,0,0,0,0,0,0,0,0
K05494553,OC(C(=O)OCC(=O)N(CCC#N)c1ccc(F)cc1)(c1ccccc1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05495541,CCc1c(C)nc2nc(NC(C)=O)nn2c1O,0,0,0,0,0,0,0,0,0,0,0,0,0
K05504990,Cc1nn(C)cc1NC(=O)CC12CC3CC(CC(C3)C1)C2,0,0,0,0,0,0,0,0,0,0,0,0,0
K05505734,CCCS(=O)(=O)N1CCC(CC1)C(=O)NCCN(C)Cc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05506742,CCc1cnc(s1)N1[C@H](CO)[C@H]([C@H]1C#N)c1ccccc1\C=C\C,0,0,0,0,0,0,0,0,0,0,0,0,0
K05510455,CN(C)CCN1C[C@H]2CN(CCC[C@@]2(C1)C(O)=O)c1ccc(C)nn1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05511321,CCCC#Cc1ccc2N[C@H](CO)[C@H]3CCN([C@H]3c2c1)S(=O)(=O)c1ccc(F)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05512067,OC(=O)c1ccc2cccc(O)c2n1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05513433,O=C(NC1CCCCC1)n1c2ccc(cc2oc1=O)S(=O)(=O)N1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05514840,OC[C@@H]1[C@@H]([C@@H](C#N)N1S(=O)(=O)c1cccc(F)c1)c1ccc(cc1)-c1cccc(F)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05516056,CC(C)NC(=O)[C@H]1C[C@@H]2OCC[C@@H]2N(Cc2ccc3ccccc3n2)C1,0,0,1,0,1,0,1,1,0,1,1,0,1
K05517994,CC(C)n1cnc2c(nc(cc12)C1CCN(Cc2ccccn2)CC1)-c1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05523597,O=C(COc1ccccc1)Nc1nnc(s1)S(=O)(=O)N1CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05524748,CCCCN(CCCC)CCCOc1ccc(cc1)C(=O)c1c(CCCC)oc2ccc(NS(C)(=O)=O)cc12,0,0,0,0,0,0,0,0,0,0,1,0,0
K05525156,CCN1C(=O)C2(CC11CCN(CC1)C(=O)CC(C)C)CCN(CC2)C(=O)N(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0
K05527729,CN1CCN(CC1)\C=N\c1c(C#N)c(c(-c2ccccc2)n1Cc1ccco1)-c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05535644,Cc1cc(C)n(n1)-c1ccc(cc1)C(=O)NCCCN1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05539478,COc1ccc(cc1)C#Cc1ccc2N[C@H](CO)[C@H]3CCN([C@H]3c2c1)C(=O)C1CCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05539633,C\C=C\c1ccc2c(O[C@H](CN(C)Cc3cncnc3)[C@H](C)CN([C@@H](C)CO)S2(=O)=O)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05542784,N[C@@H]1[C@@H]2CN(C[C@@H]2c2ccccc12)C(=O)c1cnccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05543055,COc1ccccc1NC(=O)N1C[C@@H](O)COC[C@H]2O[C@@H](CC(=O)N3CCC(Cc4ccccc4)CC3)CC[C@H]12,0,0,0,0,0,0,0,0,0,0,0,0,0
K05543852,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)c3ccccc3F)ccc2OC[C@H](C)NC[C@H]1C,0,0,0,0,0,0,0,0,0,0,0,0,0
K05548016,CN(Cc1ccccc1)C(=O)c1c(C)noc1C,0,0,0,0,0,0,0,0,0,0,0,0,0
K05550171,O=C(NCCC1=CCCCC1)c1cnc2SCCn2c1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K05551794,COc1ccccc1CN1CC[C@@H]2[C@H]1c1cc(ccc1N[C@@H]2CO)-c1cccc(F)c1,1,0,0,1,0,0,0,1,1,1,1,1,1
K05553433,CN(C1CCN(C)CC1)S(=O)(=O)c1ccc(NC(=O)c2oc3ccccc3c2C)cc1,0,0,0,0,0,0,0,0,0,0,0,0,1
K05553547,CC(C)NC[C@H]1[C@@H]([C@@H](CO)N1C(=O)NC(C)C)c1ccc(cc1)C1=CCCCC1,0,0,0,0,0,0,0,0,1,0,0,0,0
K05555574,O=C(OCC(=O)C12CC3CC(CC(C3)C1)C2)c1cccnc1,0,0,0,1,0,0,0,0,0,0,0,0,0
K05556741,COCCn1cnc2n(Cc3ccccc3)c(=O)n(CC(=O)NC3CCCCC3)c(=O)c12,0,0,0,0,0,0,0,0,0,0,0,0,0
K05567095,Cc1c(oc2CCCC(=O)c12)C(=O)N1CCN(Cc2ccccc2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05568533,CCn1ccnc1CNC(=O)c1ccc(OC2CCN(CC2)C(=O)COC)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05569349,CCC(=O)N1[C@H](CO)[C@@H]([C@@H]1CNC(=O)C1CC1)c1ccc(cc1)\C=C\C,0,0,0,0,0,0,0,0,0,0,0,0,0
K05569516,CCCOc1nc2n(C)c(=O)n(C)c(=O)c2n1C,0,0,0,0,0,0,0,0,0,0,0,0,0
K05581080,COc1ccccc1C(=O)NCCC(=O)N(C)Cc1ccc(C)o1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05581225,O=C(Nc1ccc2OCOc2c1)Nc1cnccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05584598,O=C(N1CCC2(CC1)OCCO2)c1cc2ccccn2n1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05585797,O=C(N1CCC(CC1)N1CCN(CC1)c1ccccc1)c1cccs1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05597561,CCOC(=O)c1c(C)[nH]c(C)c1S(=O)(=O)N(C)CC(=O)N(C)Cc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05601105,OC[C@@H]1[C@@H]([C@@H](C#N)N1S(=O)(=O)c1ccc(cc1)-c1ccccc1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05601399,CNC(=O)[C@]12CN(Cc3ccccc3)C[C@@H]1N(CCC2)c1ncccn1,1,1,1,1,1,1,1,1,0,0,1,1,0
K05601431,COc1ccccc1CN1[C@H](CO)[C@@H](c2ccccc2)C11CN(C1)C(=O)c1cnccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05602043,OC(=O)Cc1ccc2sc(nc2c1)-c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05605968,Cc1ccnn1CC(=O)N\N=C\c1ccc2OCOc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05615916,O[C@@H]1COC[C@H]2O[C@H](CC(=O)NCc3cccc(F)c3)CC[C@@H]2N(C1)C(=O)c1ccc(F)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05619559,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,1,1,1,1,1,1,1,1,1,1,1,1,1
K05620567,OC[C@@H]1[C@H]([C@@H]2CN(CC(=O)N12)C(=O)CN1CCOCC1)c1ccc(\C=C\c2ccccc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05621175,C\C(c1cc2ccccc2o1)=N/OCC(=O)NC12CC3CC(CC(C3)C1)C2,0,0,0,0,0,0,0,0,0,0,0,0,0
K05621407,Cc1ccc(cc1)S(=O)(=O)N\N=C\c1cccc2OCCOc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K05624393,CC(=O)NCC(=O)N1CCC2(CC1)CN(C(=O)CO2)c1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05632697,CCCNC(=O)N1C[C@]2(CCN(CC2)S(=O)(=O)CC)c2c([C@@H]1CO)n(C)c1cc(OC)ccc21,0,0,0,0,0,0,0,0,0,0,0,0,0
K05636237,O[C@@H]1COC[C@@H]2O[C@@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)CC[C@H]2N(Cc2cc(F)ccc2F)C1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05639119,COc1ccccc1NC(=O)N1CCCCN2[C@@H](CO)[C@@H]([C@H]2C1)c1ccc(cc1)-c1cccc(c1)C#N,0,0,0,0,0,0,0,0,0,0,0,1,0
K05639721,OC[C@@H]1[C@@H]2[C@@H](CN(C(=O)CC(F)(F)F)c3ccccc23)N1CC1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05640080,O=C(COC(=O)c1c2CCCCc2nc2ccccc12)Nc1ccc2OCOc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05645536,COc1ccc(cc1)C#Cc1ccc(cc1)[C@H]1[C@H](CO)N2[C@H]1CN(CC2=O)C(=O)c1ccc(F)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05645584,CC1(C)Cc2c(CO1)c(nc1snc(NC(=O)c3ccccc3)c21)N1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05646132,CCS(=O)(=O)N1CC[C@@]2(CC1)CN(Cc1ccccc1OC)[C@H](CO)c1c2c2ccc(OC)cc2n1C,0,0,0,0,0,0,0,0,0,0,0,0,0
K05647630,CN(C)CC(=O)N1[C@H](CO)[C@@H]([C@H]1C#N)c1ccc(cc1)C#CC1CCCCC1,1,0,1,1,1,1,0,1,1,0,1,1,1
K05649470,CCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(-c4cncnc4)c3=O)[C@H]2N1Cc1ccc2OCOc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05651799,C=CCO[C@@H]1C[C@@H]2CN(CCN2C1)C(=O)Cc1ccccn1,1,1,1,1,1,1,1,1,1,1,1,1,1
K05658724,CN(C)CC(=O)N1[C@H](CO)[C@@H]([C@@H]1CNC(C)=O)c1ccc(cc1)C1=CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05660929,COCC(=O)N1CC[C@H]2CN(Cc3ccccc3)S(=O)(=O)[C@@H]2CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05665948,Cc1ccc(cc1)-c1n(Cc2ccccc2)cc2n(C)c(=O)n(C)c(=O)c12,0,0,0,0,0,0,0,0,0,0,0,0,0
K05666022,Cc1cc(C)nc(Nc2n[nH]c(COc3cccc4ccccc34)n2)n1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05670526,O=C(NCCN1CCOCC1)c1ccccc1Oc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05672390,FC(F)(F)c1cc(nc(n1)N1CCOCC1)-c1cccs1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05672546,CC(=O)c1c(nc2ccc(Cl)cc2c1-c1ccccc1)N1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05673000,Cc1onc(c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)-c1c(Cl)cccc1Cl,0,0,0,0,0,0,0,0,0,0,1,0,0
K05673699,CCN(C[C@@H]1[C@H]([C@H](CO)N1S(C)(=O)=O)c1ccccc1)C(=O)C1CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05684390,CCCNC(=O)c1cc2n(CC3CC3)c3ccccc3c2n1C,0,0,0,0,0,0,0,0,0,0,0,0,0
K05684451,COC(=O)c1cc(O)c2cccc(OC)c2n1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05688054,OC[C@@H]1[C@@H]([C@@H](C#N)N1C(=O)c1ccc2OCOc2c1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05688341,CN1Cc2ccccc2CC2(CCN(CC2)C(=O)c2cnoc2C)C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K05690214,NCCS(=O)(=O)NC1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05692978,COc1ccc(cc1)S(=O)(=O)Nc1nc2ccccc2s1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05693766,COc1ccc(cc1OC)-c1noc(COc2ccc3OCOc3c2)n1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05697755,Cn1c(N\N=C\c2ccccc2)nc2sc3CCCc3c2c1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K05704928,CN(C)C(=O)COCc1noc2CCN(Cc3nccn3C)Cc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K05706403,COc1ccc(cc1)-c1ccc2N(C)[C@@H](CO)[C@H]3CCN([C@H]3c2c1)C(=O)C1CCC1,1,1,1,1,1,1,1,1,1,1,1,1,1
K05707234,Cn1c2nc(N3CCOCC3)n(CCSc3nc4ccccc4[nH]3)c2c(=O)[nH]c1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K05709312,O=C(Nc1ccc2snnc2c1)N1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05714159,CN(C)C(=O)c1ccc(cc1)-c1ccc(cc1)[C@H]1[C@H](CO)N([C@H]1C#N)C(=O)C1CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05714523,O=C(NC1CCN(Cc2ccccc2)CC1)c1cn(nc1-c1cccnc1)-c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05717370,OC[C@@H]1[C@H]2Cn3c(cccc3=O)[C@H]2N(Cc2cncnc2)[C@H]1C(=O)NCC1CC1,0,0,0,0,1,1,1,0,0,0,0,0,0
K05720243,Cc1ccc(cc1)C(=O)COC(=O)CCc1ccc(cc1)S(=O)(=O)N1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05722363,Cc1oc(nc1CN1CCC(CC1)C(=O)NC1CCCCC1)-c1ccccc1C,0,0,0,0,0,0,0,0,0,0,0,0,0
K05727736,COc1ccc(cc1)-c1cc(nc(n1)N1CCCCCC1)C(N)=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K05728964,CS(=O)(=O)N1CCC(CC1)Oc1ccccc1C(=O)N1CCC[C@H]1CO,0,0,0,0,0,0,0,0,0,0,0,0,0
K05729886,CN(C)CC#Cc1ccc(cc1)[C@H]1[C@@H](CO)N2CCCCN(C[C@@H]12)S(=O)(=O)c1ccccc1C,0,0,0,0,0,0,0,0,0,0,0,0,0
K05734574,Clc1ccc(cc1)-c1noc(CN2CCC(CC2)C(=O)N2CCOCC2)n1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05734984,C(CO[C@@H]1CC[C@@H]2[C@@H]1OCCN2Cc1ccccc1)Cn1cccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05740295,C\C=C\c1ccc(cc1)[C@H]1[C@@H](CO)N([C@H]1CN(C1CCCC1)C(C)=O)C(C)=O,0,0,0,1,0,0,0,0,0,0,0,0,0
K05741098,Cc1nc2c(cnn2c(C)c1Cc1cccc(Cl)c1)C(=O)N1CCC2(CC1)OCCO2,0,0,0,0,0,0,0,0,0,0,0,0,0
K05742939,Cc1cc(C(=O)COC(=O)c2cccnc2O)c(C)n1-c1ccccc1F,0,0,0,0,0,0,0,0,0,0,0,0,0
K05743296,CC[C@H](C)[C@H](NC(N)=O)C(=O)Nc1ccccc1F,0,0,0,0,0,0,0,0,0,0,0,0,0
K05744361,COc1ccc(NC(=O)N2C[C@@]3(C2)CN(CC2CC2)[C@H](CO)c2c3c3ccc(OC)cc3n2C)cc1,0,0,0,0,0,0,0,0,0,0,1,0,0
K05744800,CCN(c1ccccc1)S(=O)(=O)c1ccc(nc1)N1CCN(CC1)c1ccc(O)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05748685,Cc1cc(n(n1)-c1nc(cs1)C(O)=O)C(F)(F)F,0,0,0,0,0,0,0,0,0,0,0,0,0
K05749740,Nc1nc(SCc2ccccn2)c(C#N)c(-c2cccs2)c1C#N,0,0,0,0,0,0,0,0,0,0,0,0,0
K05750716,CCOC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2,0,0,0,0,0,0,0,0,0,0,0,0,0
K05751243,COc1ccc(NC(=O)c2nc3CN(Cc4ccccc4)CCc3n2C)cc1,1,0,0,1,1,0,0,0,0,1,1,1,1
K05753699,OC(=O)CCc1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05753989,O=c1n(Cc2ccccc2)cnc2nc3CCCn3c12,0,0,0,0,0,0,0,0,0,0,0,0,0
K05755784,CCc1c(C)sc(NC(=O)CC#N)c1C#N,0,0,0,0,0,0,0,0,0,0,0,0,0
K05756804,CN1CCN(CC1)C(=O)c1ccccc1NC(=O)Cc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05758780,CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)C3CCOCC3)ccc2OC[C@@H](C)N(Cc2nccs2)C[C@@H]1C,0,0,0,0,0,0,0,0,0,0,0,0,0
K05760981,CC(C)C(=O)OCCNC1=NS(=O)(=O)c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K05767882,CC1CCN(CC1)C(=O)CCCC(O)=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K05775269,CN(C)Cc1cc(=O)n2CCCN(CC3CC3)Cc2n1,0,0,0,0,0,0,0,0,0,0,0,0,0
K05778745,CCN(C[C@H]1[C@H]([C@@H](CO)N1C(=O)COC)c1ccccc1)S(C)(=O)=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K05780020,CCOC(=O)c1cc2cc(C)ccc2[nH]1,0,0,0,0,0,0,0,0,0,0,0,0,0
